pdb_id,cas_entry,n_residues,n_allosteric,allosteric_pct,auroc,auprc,max_identity,closest_training_pdb
4AE3,cas0063,743,20,2.6917900403768504,0.9194329183955741,0.1583239818740721,0.956,3BZ9
1AQ8,cas0064,993,45,4.531722054380665,0.6040318799812471,0.08124066232954281,0.997,1ZDQ
1AS6,cas0064,1006,45,4.473161033797217,0.6222569083130998,0.08471312694231657,0.996,1ZDQ
1AS7,cas0064,1011,45,4.451038575667656,0.5779963193006672,0.09324836910674397,0.993,1ZDQ
1AS8,cas0064,1008,45,4.464285714285714,0.5887504326756664,0.08821149538462156,0.993,1ZDQ
1ET5,cas0064,1008,15,1.488095238095238,0.6949983215844242,0.10767624520214258,0.99,1ZDQ
1ET7,cas0064,1017,15,1.4749262536873156,0.7783433133732535,0.07060823124932789,0.988,1ZDQ
1ET8,cas0064,1017,15,1.4749262536873156,0.7779108449767133,0.24019929232811815,0.989,1ZDQ
1J9Q,cas0064,1008,45,4.464285714285714,0.5887388946578977,0.0892003335714796,0.99,1ZDQ
1J9R,cas0064,1008,45,4.464285714285714,0.5888658128533518,0.08402232875642662,0.99,1ZDQ
1J9S,cas0064,1008,45,4.464285714285714,0.5894542517595478,0.13106430600059973,0.99,1ZDQ
1J9T,cas0064,1008,45,4.464285714285714,0.6083189108111227,0.15358692220133777,0.99,1ZDQ
1L9O,cas0064,1008,45,4.464285714285714,0.5626398984654436,0.07181701363020318,0.992,1ZDQ
1L9P,cas0064,1008,45,4.464285714285714,0.5586592823352947,0.10085144586566712,0.99,1ZDQ
1L9Q,cas0064,1008,45,4.464285714285714,0.5772124149071189,0.09997875316955503,0.993,1ZDQ
1L9R,cas0064,1008,45,4.464285714285714,0.5810430368062767,0.10065288059046833,0.992,1ZDQ
1L9S,cas0064,1008,45,4.464285714285714,0.6167301257643937,0.12398674716669579,0.992,1ZDQ
1L9T,cas0064,1008,45,4.464285714285714,0.5692396446290527,0.06800234709933667,0.993,1ZDQ
1NPJ,cas0064,1008,45,4.464285714285714,0.5612899503865235,0.07556643886350373,0.987,1ZDQ
1NPN,cas0064,1008,45,4.464285714285714,0.5810314987885081,0.07559059830198209,0.987,1ZDQ
1NTD,cas0064,1008,15,1.488095238095238,0.7552198724404163,0.08302018265451978,0.992,1ZDQ
1SJM,cas0064,1007,45,4.468718967229394,0.5664818664818665,0.06841437823113751,0.996,1ZDQ
1SNR,cas0064,1009,45,4.4598612487611495,0.6204241585984325,0.08455643685943688,0.993,1ZDQ
2AFN,cas0064,993,45,4.531722054380665,0.5982184716361931,0.10293306629095783,0.997,1ZDQ
2E86,cas0064,1009,45,4.4598612487611495,0.6362840018441678,0.08296306387482266,0.993,1ZDQ
2FJS,cas0064,1009,45,4.4598612487611495,0.6460696173351774,0.1091230597977508,0.993,1ZDQ
2PP7,cas0064,1009,45,4.4598612487611495,0.5937759336099584,0.06143663618640977,0.993,1ZDQ
2PP8,cas0064,1008,45,4.464285714285714,0.6259028498903888,0.10819045612580633,0.993,1ZDQ
2PP9,cas0064,1009,45,4.4598612487611495,0.610696173351775,0.07326408260058805,0.993,1ZDQ
2PPA,cas0064,1009,45,4.4598612487611495,0.5805325034578146,0.05791991311453758,0.993,1ZDQ
2PPC,cas0064,1009,45,4.4598612487611495,0.6217150760719226,0.09285004914313719,0.993,1ZDQ
2PPD,cas0064,1009,45,4.4598612487611495,0.5909866297833103,0.08548088231521024,0.987,1ZDQ
2PPE,cas0064,1009,45,4.4598612487611495,0.608736745043799,0.10365070211609982,0.987,1ZDQ
2PPF,cas0064,1009,45,4.4598612487611495,0.591159520516367,0.06016444580425559,0.99,1ZDQ
3H4F,cas0064,1008,45,4.464285714285714,0.5650628821968385,0.07709982472880357,0.992,1ZDQ
3H4H,cas0064,1002,45,4.491017964071856,0.6428538256124463,0.15335183676278807,0.984,1ZDQ
3H56,cas0064,1005,15,1.4925373134328357,0.7813804713804714,0.1933562697109495,0.983,1ZDQ
4YSC,cas0064,1007,45,4.468718967229394,0.6434511434511435,0.14743006019369895,0.993,1ZDQ
4YSE,cas0064,1011,45,4.451038575667656,0.6154129284564068,0.07647187339557618,0.993,1ZDQ
5D4H,cas0064,1017,45,4.424778761061947,0.575811614083219,0.07294922860987336,0.993,1ZDQ
5D4I,cas0064,1009,45,4.4598612487611495,0.6275587828492393,0.10918805713783544,0.996,1ZDQ
5D4J,cas0064,1007,45,4.468718967229394,0.608015708015708,0.07770239816016954,0.996,1ZDQ
5F7A,cas0064,1009,45,4.4598612487611495,0.587344398340249,0.06572588414767044,0.993,1ZDQ
5F7B,cas0064,1009,45,4.4598612487611495,0.6223259566620563,0.07029372860553143,0.993,1ZDQ
2QF7,cas0065,4182,19,0.45432807269249165,0.9648469600616963,0.1720692887361827,0.507,3HO8
3TW6,cas0065,4268,19,0.4451733833177133,0.9361645464567514,0.12135205985795067,0.512,3HO8
3TW7,cas0065,4008,15,0.37425149700598803,0.8170464980382336,0.01159241722106108,0.498,3HO8
4JX4,cas0065,2377,20,0.8413967185527976,0.4138099278744166,0.007831704841649776,0.522,3HO8
4JX5,cas0065,2370,20,0.8438818565400843,0.4291063829787234,0.008034938958954038,0.521,3HO8
4JX6,cas0065,2356,19,0.8064516129032258,0.4151633898610454,0.007481754481257099,0.512,3HO8
4LOC,cas0065,2375,19,0.8,0.41794745777857206,0.007386513215740871,0.522,3HO8
4M6V,cas0065,2375,20,0.8421052631578947,0.4219108280254777,0.007864013750185254,0.523,3HO8
4MFD,cas0065,2383,20,0.8392782207301721,0.433273381294964,0.008068655428590001,0.521,3HO8
4MFE,cas0065,2378,20,0.8410428931875525,0.4327290076335878,0.007978503470573838,0.522,3HO8
4MIM,cas0065,2373,19,0.8006742520016856,0.41945400885391043,0.0075209756136446326,0.521,3HO8
1FAP,cas0066,202,6,2.9702970297029703,0.9187925170068028,0.23289545703338804,1.0,4FAP
1NSG,cas0066,201,6,2.9850746268656714,0.8794871794871796,0.16666666666666666,1.0,4FAP
2FAP,cas0066,201,6,2.9850746268656714,0.9051282051282051,0.21428571428571427,1.0,4FAP
2RSE,cas0066,201,6,2.9850746268656714,0.55,0.04040556789674357,1.0,4FAP
1GJO,cas0067,1120,28,2.5,0.706698063840921,0.04333827210554708,0.565,5FM2
1OEC,cas0067,1124,28,2.491103202846975,0.9564161887382691,0.4675580439641582,0.565,5FM2
2PSQ,cas0067,573,56,9.773123909249563,0.7741779497098646,0.19118361286524763,0.569,5FM2
3B2T,cas0067,1150,52,4.521739130434783,0.8907454112372145,0.6406489712623222,0.554,5FM2
3RI1,cas0067,568,56,9.859154929577464,0.9414760044642858,0.73471556302716,0.562,5FM2
2FYT,cas0068,311,12,3.858520900321544,0.685340022296544,0.06842264450216629,0.969,4RYL
2PUW,cas0069,1342,36,2.682563338301043,0.7984834949804321,0.0646158248262788,0.909,2PUT
1BMQ,cas0070,255,11,4.313725490196078,0.7418032786885246,0.22698390550650283,1.0,2FQQ
1IBC,cas0070,516,22,4.263565891472868,0.7874953993375046,0.09530735820072854,1.0,2FQQ
1ICE,cas0070,516,22,4.263565891472868,0.9034320942215679,0.2873226257077844,1.0,2FQQ
1RWK,cas0070,522,22,4.21455938697318,0.72,0.07122083954279887,1.0,2FQQ
1RWM,cas0070,522,22,4.21455938697318,0.8179545454545454,0.15457872614494464,1.0,2FQQ
1RWN,cas0070,522,22,4.21455938697318,0.8075454545454545,0.09981806380854949,1.0,2FQQ
1RWO,cas0070,522,22,4.21455938697318,0.8243636363636363,0.10892224860952163,1.0,2FQQ
1RWP,cas0070,522,22,4.21455938697318,0.7761363636363637,0.09168518907986875,1.0,2FQQ
1RWV,cas0070,522,22,4.21455938697318,0.7817272727272727,0.09072005242861113,1.0,2FQQ
1RWW,cas0070,526,22,4.182509505703422,0.7366973304473304,0.07604207421793417,1.0,2FQQ
1RWX,cas0070,532,22,4.135338345864661,0.8329322638146167,0.11800852392068055,1.0,2FQQ
1SC1,cas0070,510,22,4.313725490196078,0.5296199701937406,0.047868987913646965,1.0,2FQQ
1SC3,cas0070,522,22,4.21455938697318,0.8296363636363636,0.1329033692439885,1.0,2FQQ
1SC4,cas0070,492,22,4.471544715447155,0.9686170212765959,0.5198531305499157,0.975,2FQQ
2H48,cas0070,528,11,2.083333333333333,0.8179180587304378,0.058639644399720886,0.98,2FQQ
2H4W,cas0070,518,22,4.247104247104247,0.8420546187683284,0.13776366142514462,1.0,2FQQ
2H4Y,cas0070,506,22,4.3478260869565215,0.8719947407963937,0.19349881520122136,1.0,2FQQ
2H51,cas0070,514,22,4.280155642023346,0.9208240946045824,0.2179871145925195,1.0,2FQQ
2H54,cas0070,522,22,4.21455938697318,0.8529545454545453,0.23661751902805522,1.0,2FQQ
2HBQ,cas0070,518,22,4.247104247104247,0.8387096774193549,0.14507476038839953,1.0,2FQQ
2HBR,cas0070,518,22,4.247104247104247,0.9291147360703812,0.36888155889967983,1.0,2FQQ
2HBY,cas0070,522,22,4.21455938697318,0.7863181818181818,0.24525525042016982,1.0,2FQQ
2HBZ,cas0070,506,22,4.3478260869565215,0.8269628099173554,0.130146240719493,1.0,2FQQ
3D6F,cas0070,528,22,4.166666666666666,0.8257725476104922,0.12910738928585752,1.0,2FQQ
3D6H,cas0070,514,22,4.280155642023346,0.8106060606060607,0.10451181401213569,1.0,2FQQ
3D6M,cas0070,528,22,4.166666666666666,0.8449065756378009,0.12648599782452946,1.0,2FQQ
3E4C,cas0070,540,11,2.037037037037037,0.8128544423440454,0.06345422562913108,0.954,2FQQ
3NS7,cas0070,250,11,4.3999999999999995,0.5977558006846709,0.05742658623719052,1.0,2FQQ
1F1J,cas0071,467,19,4.068522483940043,0.806625939849624,0.11412334415724648,0.927,1SHJ
1I4O,cas0071,501,20,3.992015968063872,0.8503118503118503,0.18104807966784792,0.938,1SHJ
1K86,cas0071,464,19,4.094827586206897,0.9292726197516263,0.51554480972739,0.927,1SHJ
1K88,cas0071,461,20,4.3383947939262475,0.8236394557823128,0.11877843948919535,0.93,1SHJ
3H1P,cas0071,472,20,4.23728813559322,0.7925331858407079,0.11621492792419677,0.928,1SHJ
3R5K,cas0071,471,20,4.246284501061571,0.7204545454545455,0.08323514775998711,0.936,1SHJ
4FDL,cas0071,471,20,4.246284501061571,0.7250554323725055,0.07847142360435952,0.942,1SHJ
4HQ0,cas0071,427,17,3.9812646370023423,0.8421090387374462,0.20180291652233293,0.843,1SHJ
4HQR,cas0071,453,20,4.415011037527594,0.7293302540415704,0.09635063276944249,0.925,1SHJ
4JJ8,cas0071,464,19,4.094827586206897,0.7719692489651093,0.09872847295468591,0.934,1SHJ
4JR1,cas0071,457,20,4.3763676148796495,0.761441647597254,0.09810890121060895,0.917,1SHJ
4JR2,cas0071,465,19,4.086021505376344,0.8868893084729761,0.411267986309011,0.937,1SHJ
1FMK,cas0072,437,57,13.043478260869565,0.6923361034164359,0.27255394394592064,0.942,3EL8
1KSW,cas0072,449,59,13.140311804008908,0.8869404606692742,0.6811540408030037,0.975,3EL8
1Y57,cas0072,452,59,13.053097345132745,0.8878897658170526,0.685838612737869,0.984,3EL8
1YI6,cas0072,548,116,21.16788321167883,0.6316451149425287,0.27382318804813155,0.969,3EL8
1YOJ,cas0072,449,85,18.93095768374165,0.36969941822883,0.14764767949265517,0.817,3EL8
1YOL,cas0072,509,102,20.039292730844792,0.6437346437346437,0.5177061619687905,0.89,3EL8
1YOM,cas0072,521,107,20.537428023032632,0.7068603548692942,0.5552355977060068,0.913,3EL8
2BDF,cas0072,526,116,22.0532319391635,0.8316652649285112,0.6433792676302912,0.941,3EL8
2BDJ,cas0072,254,58,22.83464566929134,0.8749560168895145,0.75847153864778,0.939,3EL8
2H8H,cas0072,444,59,13.288288288288289,0.8177195685670262,0.5969619179534389,0.977,3EL8
2HWO,cas0072,493,100,20.28397565922921,0.6915521628498728,0.5838436080299717,0.866,3EL8
2HWP,cas0072,484,95,19.62809917355372,0.5893519144905967,0.4375433749056313,0.838,3EL8
2PTK,cas0072,425,55,12.941176470588237,0.671965601965602,0.18815047979558253,0.942,3EL8
2QI8,cas0072,504,109,21.626984126984127,0.5086401114853095,0.2518092143654141,0.888,3EL8
2QLQ,cas0072,493,102,20.689655172413794,0.6854345318690136,0.5864514746034155,0.875,3EL8
2QQ7,cas0072,495,103,20.80808080808081,0.644987121062017,0.4977070216340629,0.873,3EL8
2SRC,cas0072,449,59,13.140311804008908,0.896458061712299,0.7147321856266058,0.977,3EL8
3D7T,cas0072,514,113,21.98443579766537,0.630856487100832,0.4710863199109601,0.949,3EL8
3D7U,cas0072,1020,222,21.764705882352942,0.47458172458172465,0.20337126204682765,0.922,3EL8
3DQW,cas0072,1107,232,20.957542908762424,0.7488645320197045,0.6096566663376352,0.983,3EL8
3DQX,cas0072,535,116,21.682242990654206,0.6229837050448523,0.44849823337149947,0.961,3EL8
3EL7,cas0072,254,53,20.866141732283463,0.8410776307143528,0.7415617046097623,0.885,3EL8
3EN4,cas0072,523,112,21.414913957934992,0.7365962808481057,0.6250083158313692,0.949,3EL8
3EN5,cas0072,499,103,20.64128256513026,0.7312812591938805,0.6233085974961003,0.928,3EL8
3EN6,cas0072,475,93,19.57894736842105,0.547838203006249,0.3819797510725787,0.833,3EL8
3EN7,cas0072,484,96,19.834710743801654,0.5106985609965636,0.38726814837164025,0.853,3EL8
3F6X,cas0072,1063,229,21.54280338664158,0.6766831076623419,0.5392542994256208,0.953,3EL8
3G5D,cas0072,513,107,20.857699805068226,0.6454122738363796,0.5259935877276204,0.899,3EL8
3G6H,cas0072,525,114,21.714285714285715,0.699449353310283,0.5461512347918174,0.951,3EL8
3GEQ,cas0072,545,115,21.100917431192663,0.8077957532861476,0.6401077771355863,0.935,3EL8
3LOK,cas0072,490,99,20.20408163265306,0.5336226717300886,0.39978810861485714,0.86,3EL8
3OEZ,cas0072,522,111,21.26436781609195,0.773645908682405,0.6434865400098094,0.933,3EL8
3OF0,cas0072,511,109,21.330724070450096,0.4727851567848829,0.21649732603160368,0.929,3EL8
3QLF,cas0072,507,107,21.104536489151872,0.7157242990654206,0.6225832138691589,0.914,3EL8
3QLG,cas0072,519,111,21.38728323699422,0.7082670906200318,0.5777453375308143,0.929,3EL8
3SVV,cas0072,518,109,21.042471042471043,0.6371660572889796,0.5143205630077118,0.921,3EL8
3U4W,cas0072,276,59,21.3768115942029,0.7643911583222682,0.5857404869875219,0.994,3EL8
3U51,cas0072,511,110,21.52641878669276,0.8509521650419407,0.7551723599199539,0.924,3EL8
3UQF,cas0072,513,110,21.44249512670565,0.768069027746447,0.6504938354772085,0.932,3EL8
3UQG,cas0072,520,111,21.346153846153847,0.6176237362056434,0.47746766348615455,0.942,3EL8
4DGG,cas0072,520,111,21.346153846153847,0.7616797726822178,0.5961971937178436,0.929,3EL8
4FIC,cas0072,496,100,20.161290322580644,0.44749999999999995,0.17774468769596696,0.871,3EL8
4K11,cas0072,447,59,13.19910514541387,0.8812030403634458,0.6900898466564969,0.974,3EL8
4LGG,cas0072,486,100,20.5761316872428,0.636580310880829,0.517046161900102,0.871,3EL8
4LGH,cas0072,490,101,20.612244897959183,0.6192700246888442,0.47688173977678855,0.869,3EL8
4MCV,cas0072,532,116,21.804511278195488,0.6843604940318302,0.5580508296185782,0.945,3EL8
4MXO,cas0072,530,116,21.88679245283019,0.5720681326003665,0.3983701439105747,0.942,3EL8
4MXX,cas0072,526,114,21.673003802281368,0.6437148696985182,0.5087452425577165,0.94,3EL8
4MXY,cas0072,530,116,21.88679245283019,0.6407629518574046,0.5012470872748747,0.937,3EL8
4MXZ,cas0072,530,116,21.88679245283019,0.6343494919207063,0.4991725166743866,0.937,3EL8
4O2P,cas0072,530,115,21.69811320754717,0.6607124148768989,0.5381742297129459,0.937,3EL8
4U5J,cas0072,534,116,21.722846441947567,0.6715475994060386,0.5544665975420279,0.957,3EL8
4YBJ,cas0072,508,107,21.062992125984252,0.80430932015755,0.7360831560668064,0.908,3EL8
4YBK,cas0072,266,57,21.428571428571427,0.8786199949634853,0.7727791915739637,0.946,3EL8
5BMM,cas0072,550,118,21.454545454545453,0.49705743879472697,0.2048517721714669,0.994,3EL8
5D10,cas0072,495,98,19.7979797979798,0.5413946434997172,0.4266222697256656,0.867,3EL8
5D11,cas0072,509,110,21.611001964636543,0.5993962178172705,0.486007186579627,0.899,3EL8
5D12,cas0072,513,112,21.832358674463936,0.5793774492340578,0.4585842121705354,0.914,3EL8
5K9I,cas0072,520,112,21.53846153846154,0.7939316351540617,0.6924538991495607,0.94,3EL8
5SWH,cas0072,519,110,21.19460500963391,0.7546454767726162,0.6864275741821423,0.923,3EL8
5SYS,cas0072,516,110,21.31782945736434,0.7809337214509628,0.7101868682149138,0.923,3EL8
5T0P,cas0072,527,116,22.011385199240987,0.634249937075258,0.5029093715986793,0.939,3EL8
5TEH,cas0072,523,111,21.223709369024856,0.7507215953817895,0.6041214530520584,0.93,3EL8
5XP7,cas0072,532,116,21.804511278195488,0.6941727453580901,0.5046971292291786,0.948,3EL8
1BE3,cas0073,2049,27,1.3177159590043925,0.8158772026229989,0.05085935632791132,0.328,4XZ2
1BGY,cas0073,3977,27,0.6789036962534574,0.8387998124706986,0.023727424603834174,0.328,4XZ2
1L0L,cas0073,2118,27,1.2747875354107647,0.7793187735798927,0.036286957292568575,0.687,5X7D
1L0N,cas0073,2097,27,1.2875536480686696,0.6711755233494363,0.022855765640740884,0.328,4XZ2
1NTK,cas0073,4228,27,0.6385998107852412,0.8522485827889303,0.026925735126771894,0.687,5X7D
1NTM,cas0073,4198,27,0.6431634111481658,0.8488416491293499,0.027079077626033392,0.328,4XZ2
1NTZ,cas0073,4210,27,0.6413301662707839,0.8558849310702048,0.027614854493852883,0.687,5X7D
1NU1,cas0073,4210,27,0.6413301662707839,0.8540344073454281,0.027779682766925808,0.687,5X7D
1PP9,cas0073,4032,27,0.6696428571428571,0.9216303694456004,0.146473146067622,0.328,4XZ2
1PPJ,cas0073,3998,27,0.6753376688344171,0.9687969258606378,0.20051405406410422,0.328,4XZ2
1QCR,cas0073,1883,27,1.4338821030270845,0.6405252234993615,0.023089346235671458,0.492,5VYJ
1SQB,cas0073,4206,27,0.6419400855920114,0.8484131415454699,0.025129597423621183,0.693,5X7D
1SQP,cas0073,4204,27,0.6422454804947668,0.8514794420947162,0.026599605924857106,0.687,5X7D
1SQQ,cas0073,4208,27,0.6416349809885932,0.8486318176583664,0.026598962271749765,0.328,4XZ2
1SQV,cas0073,4200,27,0.6428571428571428,0.8471035137701803,0.026719460246607162,0.328,4XZ2
1SQX,cas0073,4202,27,0.6425511661113755,0.8518208028387669,0.02699900361004482,0.687,5X7D
2A06,cas0073,4000,27,0.675,0.9767411509168369,0.26150434370149933,0.328,4XZ2
2FYU,cas0073,4198,27,0.6431634111481658,0.8544757896232363,0.027760851536103477,0.687,5X7D
2YBB,cas0073,8330,27,0.3241296518607443,0.7120317957364808,0.006487304655602965,0.655,3EPS
4D6T,cas0073,3860,27,0.6994818652849741,0.9851919490583723,0.3647928870665077,0.328,4XZ2
4D6U,cas0073,3866,27,0.6983962752198655,0.9740962634945443,0.36807708542481316,0.328,4XZ2
5KLV,cas0073,4154,27,0.6499759268175253,0.8500345511491623,0.026257915324305832,0.472,3JVR
1IBU,cas0074,1772,1,0.0564334085778781,0.6129305477131564,0.001303780964797914,0.324,3VEV
1IBV,cas0074,1854,3,0.16181229773462785,0.7279848730415992,0.00505902192242833,0.0,
1IBW,cas0074,1854,3,0.16181229773462785,0.6418152350081037,0.004032258064516129,0.0,
1PYA,cas0074,927,3,0.3236245954692557,0.704004329004329,0.007126557652873443,0.0,
1THF,cas0075,506,28,5.533596837944664,0.8775777047220562,0.20435248976323828,0.0,
2A0N,cas0075,251,13,5.179282868525896,0.9211376858435683,0.30088058464225503,0.0,
5TQL,cas0075,498,26,5.220883534136546,0.8759778357235984,0.286815288190227,0.0,
2Y4I,cas0076,578,19,3.2871972318339098,0.7471989454853591,0.07581704606153593,0.852,4AN2
3EQD,cas0076,315,21,6.666666666666667,0.9416099773242631,0.42303715053324187,0.876,4AN2
3EQF,cas0076,314,21,6.687898089171974,0.8812774256460262,0.500472098974566,0.875,4AN2
3EQI,cas0076,315,21,6.666666666666667,0.9481697440881114,0.4512257679105197,0.876,4AN2
3MBL,cas0076,580,21,3.620689655172414,0.9197546639407105,0.25448337937241994,0.868,4AN2
3W8Q,cas0076,636,21,3.30188679245283,0.8088656600851722,0.10712460025160023,0.881,4AN2
3ZLS,cas0076,315,21,6.666666666666667,0.8266925817946226,0.19780579659784606,0.876,4AN2
3ZLW,cas0076,312,21,6.730769230769231,0.9020618556701031,0.36291457066517097,0.86,4AN2
3ZLX,cas0076,312,21,6.730769230769231,0.8370152184585175,0.19624022020086185,0.862,4AN2
3ZLY,cas0076,310,21,6.774193548387098,0.910940846927006,0.3761606656273498,0.854,4AN2
3ZM4,cas0076,309,21,6.796116504854369,0.8860780423280423,0.29295112299274617,0.853,4AN2
4U7Z,cas0076,291,21,7.216494845360824,0.9194885361552028,0.3334589734336202,0.859,4AN2
4U80,cas0076,286,21,7.3426573426573425,0.9560646900269542,0.5918213918278121,0.852,4AN2
4U81,cas0076,289,21,7.26643598615917,0.9277718550106611,0.3588033186247472,0.854,4AN2
5BX0,cas0076,315,21,6.666666666666667,0.7638483965014577,0.1476897192636372,0.876,4AN2
5EYM,cas0076,584,38,6.506849315068493,0.8489492963177173,0.2931654303294991,0.79,4AN2
5HZE,cas0076,305,21,6.885245901639345,0.8310697518443997,0.21020994295456952,0.852,4AN2
5KKR,cas0076,1162,19,1.6351118760757317,0.5227471566054243,0.02761239075939203,0.857,4AN2
1DPM,cas0078,658,24,3.64741641337386,0.239846214511041,0.024987998335678243,0.945,1QW7
1EYW,cas0078,658,24,3.64741641337386,0.38137486855941116,0.03182049891028735,0.936,1QW7
1EZ2,cas0078,656,24,3.6585365853658534,0.23114451476793252,0.02581103591042756,0.937,1QW7
1HZY,cas0078,662,24,3.625377643504532,0.22172152560083594,0.025299683056288748,0.944,1QW7
1I0B,cas0078,662,24,3.625377643504532,0.39514759665621724,0.03577263886505076,0.945,1QW7
1I0D,cas0078,662,24,3.625377643504532,0.22299503657262276,0.025175140929314353,0.945,1QW7
1JGM,cas0078,663,24,3.619909502262444,0.20344287949921755,0.02537392158218555,0.937,1QW7
1P6B,cas0078,659,24,3.6418816388467374,0.23530183727034115,0.025052668724718043,0.925,1QW7
1P6C,cas0078,659,24,3.6418816388467374,0.23651574803149605,0.024797268763181838,0.924,1QW7
1PSC,cas0078,659,24,3.6418816388467374,0.5154199475065617,0.05660287162225037,0.945,1QW7
1PTA,cas0078,636,24,3.7735849056603774,0.2713099128540305,0.0291453566645759,0.912,1QW7
2O4M,cas0078,1319,48,3.639120545868082,0.4172567532126934,0.03211121795841684,0.927,1QW7
2O4Q,cas0078,1318,48,3.6418816388467374,0.44844160104986874,0.05314501584608155,0.935,1QW7
2OB3,cas0078,658,24,3.64741641337386,0.2493756572029443,0.02573051222706168,0.93,1QW7
2OQL,cas0078,658,24,3.64741641337386,0.23849894847528913,0.02571227643414521,0.928,1QW7
3CAK,cas0078,658,24,3.64741641337386,0.2474697686645636,0.02651027414458268,0.936,1QW7
3CS2,cas0078,1318,48,3.6418816388467374,0.4392470472440945,0.05461944809849755,0.935,1QW7
3E3H,cas0078,670,24,3.582089552238806,0.2645123839009288,0.02664523859887148,0.926,1QW7
3UPM,cas0078,645,24,3.7209302325581395,0.24396135265700478,0.026616783493977544,0.923,1QW7
3UR2,cas0078,650,24,3.6923076923076925,0.22044728434504793,0.025769589121439056,0.918,1QW7
3UR5,cas0078,648,24,3.7037037037037033,0.23551014957264957,0.026277760728559633,0.931,1QW7
3URA,cas0078,647,24,3.7094281298299845,0.2504681647940075,0.026870534256135628,0.916,1QW7
3URB,cas0078,642,24,3.7383177570093453,0.23489751887810142,0.026886914026631105,0.89,1QW7
3URN,cas0078,652,24,3.6809815950920246,0.2359673566878981,0.02608431003615099,0.916,1QW7
3URQ,cas0078,647,24,3.7094281298299845,0.24839486356340287,0.02683062440389713,0.909,1QW7
4PCP,cas0078,658,24,3.64741641337386,0.2542389589905363,0.02653859093659047,0.923,1QW7
4XAF,cas0078,658,24,3.64741641337386,0.569072029442692,0.06816923599456762,0.919,1QW7
4XD4,cas0078,656,24,3.6585365853658534,0.45747626582278483,0.04796375873080729,0.91,1QW7
4XD5,cas0078,658,24,3.64741641337386,0.569367770767613,0.0591776593806623,0.916,1QW7
4XD6,cas0078,657,24,3.65296803652968,0.588204318062138,0.21243855441882223,0.912,1QW7
4ZST,cas0078,656,24,3.6585365853658534,0.21060785864978904,0.025152064012429143,0.915,1QW7
4ZSU,cas0078,656,24,3.6585365853658534,0.2319686181434599,0.02557843185724783,0.915,1QW7
1A5Y,cas0079,283,16,5.6537102473498235,0.7123127340823971,0.14437534902750698,0.963,6B95
1AAX,cas0079,297,18,6.0606060606060606,0.434189565909996,0.05251467253332752,0.978,6B95
1BZC,cas0079,297,18,6.0606060606060606,0.3962564715252887,0.04921888199099191,0.979,6B95
1BZH,cas0079,302,18,5.960264900662252,0.4424882629107981,0.05397332406599183,0.979,6B95
1BZJ,cas0079,297,18,6.0606060606060606,0.42951015531660697,0.05267009845524681,0.983,6B95
1C83,cas0079,297,18,6.0606060606060606,0.4774990043807249,0.07325147761457396,0.98,6B95
1C84,cas0079,297,18,6.0606060606060606,0.4103942652329749,0.05089237605407594,0.98,6B95
1C85,cas0079,297,18,6.0606060606060606,0.40183193946634804,0.050496275167778104,0.98,6B95
1C86,cas0079,296,18,6.081081081081082,0.4864108713029577,0.05936545326724981,0.974,6B95
1C87,cas0079,297,18,6.0606060606060606,0.4546993229788929,0.05502206830313844,0.98,6B95
1C88,cas0079,297,18,6.0606060606060606,0.38152130625248903,0.04800553433683517,0.98,6B95
1ECV,cas0079,297,18,6.0606060606060606,0.4190561529271206,0.051966325463301974,0.98,6B95
1EEN,cas0079,304,18,5.921052631578947,0.43929681429681433,0.05169552349580035,0.977,6B95
1EEO,cas0079,304,18,5.921052631578947,0.40695415695415693,0.04821576078796358,0.978,6B95
1G1F,cas0079,301,18,5.980066445182724,0.5150176678445231,0.07446862340428237,0.978,6B95
1G1G,cas0079,302,18,5.960264900662252,0.5154538341158059,0.06109904926011693,0.978,6B95
1G1H,cas0079,303,18,5.9405940594059405,0.42992202729044837,0.05299741527682821,0.978,6B95
1G7F,cas0079,297,18,6.0606060606060606,0.4457387495021904,0.05340446371071204,0.982,6B95
1G7G,cas0079,297,18,6.0606060606060606,0.55973715651135,0.06823624793222556,0.983,6B95
1GFY,cas0079,296,18,6.081081081081082,0.5171862509992007,0.06448983038521694,0.966,6B95
1I57,cas0079,284,16,5.633802816901409,0.5768423507462687,0.07793021622969129,0.977,6B95
1JF7,cas0079,562,32,5.6939501779359425,0.5512382075471699,0.15686079566627803,0.982,6B95
1KAK,cas0079,297,18,6.0606060606060606,0.5686977299880526,0.08513975305061139,0.983,6B95
1KAV,cas0079,297,18,6.0606060606060606,0.46017522899243324,0.056292655748867604,0.983,6B95
1L8G,cas0079,297,18,6.0606060606060606,0.4487256073277578,0.05730681779142742,0.98,6B95
1LQF,cas0079,1148,64,5.574912891986063,0.6837955488929889,0.15379602514277382,0.983,6B95
1NL9,cas0079,283,16,5.6537102473498235,0.4771769662921349,0.05467971968632527,0.983,6B95
1NNY,cas0079,283,16,5.6537102473498235,0.43551029962546817,0.05102579876016027,0.983,6B95
1NO6,cas0079,283,16,5.6537102473498235,0.5592228464419475,0.06903240030950344,0.983,6B95
1NWE,cas0079,296,18,6.081081081081082,0.4103717026378897,0.051103945839986564,0.968,6B95
1NWL,cas0079,283,16,5.6537102473498235,0.48197565543071164,0.054195055967983706,0.967,6B95
